id,tokens,ner_tags,text,tokens_tags,ner_text,prompts
2827,"['He' 'had' 'earlier' 'mounted' 'the' 'mosque' ""'s"" 'pulpit' 'to' 'demand'
 'release' 'of' 'detainees' ',' 'an' 'end' 'to' 'raids' 'on' 'houses'
 'and' 'the' 'cancelling' 'of' 'the' 'bread' 'price' 'rises' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","He had earlier mounted the mosque 's pulpit to demand release of detainees , an end to raids on houses and the cancelling of the bread price rises .","['He(O)', 'had(O)', 'earlier(O)', 'mounted(O)', 'the(O)', 'mosque(O)', ""'s(O)"", 'pulpit(O)', 'to(O)', 'demand(O)', 'release(O)', 'of(O)', 'detainees(O)', ',(O)', 'an(O)', 'end(O)', 'to(O)', 'raids(O)', 'on(O)', 'houses(O)', 'and(O)', 'the(O)', 'cancelling(O)', 'of(O)', 'the(O)', 'bread(O)', 'price(O)', 'rises(O)', '.(O)']","He(O) had(O) earlier(O) mounted(O) the(O) mosque(O) 's(O) pulpit(O) to(O) demand(O) release(O) of(O) detainees(O) ,(O) an(O) end(O) to(O) raids(O) on(O) houses(O) and(O) the(O) cancelling(O) of(O) the(O) bread(O) price(O) rises(O) .(O)","Input: He had earlier mounted the mosque 's pulpit to demand release of detainees , an end to raids on houses and the cancelling of the bread price rises .
Output: He(O) had(O) earlier(O) mounted(O) the(O) mosque(O) 's(O) pulpit(O) to(O) demand(O) release(O) of(O) detainees(O) ,(O) an(O) end(O) to(O) raids(O) on(O) houses(O) and(O) the(O) cancelling(O) of(O) the(O) bread(O) price(O) rises(O) .(O)"
4884,['rugby' 'league' 'matches' 'on' 'Sunday' ':'],"['O', 'O', 'O', 'O', 'O', 'O']",rugby league matches on Sunday :,"['rugby(O)', 'league(O)', 'matches(O)', 'on(O)', 'Sunday(O)', ':(O)']",rugby(O) league(O) matches(O) on(O) Sunday(O) :(O),"Input: rugby league matches on Sunday :
Output: rugby(O) league(O) matches(O) on(O) Sunday(O) :(O)"
3200,"['Group' 'workforce' 'on' 'June' '30' '300,962' 'down' '3.7' 'oct']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Group workforce on June 30 300,962 down 3.7 oct","['Group(O)', 'workforce(O)', 'on(O)', 'June(O)', '30(O)', '300,962(O)', 'down(O)', '3.7(O)', 'oct(O)']","Group(O) workforce(O) on(O) June(O) 30(O) 300,962(O) down(O) 3.7(O) oct(O)","Input: Group workforce on June 30 300,962 down 3.7 oct
Output: Group(O) workforce(O) on(O) June(O) 30(O) 300,962(O) down(O) 3.7(O) oct(O)"
6911,['Jeunesse' 'Massira' '0' 'Widad' 'Casablanca' '2'],"['B-Organization', 'I-Organization', 'O', 'B-Organization', 'I-Organization', 'O']",Jeunesse Massira 0 Widad Casablanca 2,"['Jeunesse(B-Organization)', 'Massira(I-Organization)', '0(O)', 'Widad(B-Organization)', 'Casablanca(I-Organization)', '2(O)']",Jeunesse(B-Organization) Massira(I-Organization) 0(O) Widad(B-Organization) Casablanca(I-Organization) 2(O),"Input: Jeunesse Massira 0 Widad Casablanca 2
Output: Jeunesse(B-Organization) Massira(I-Organization) 0(O) Widad(B-Organization) Casablanca(I-Organization) 2(O)"
5673,['SOCCER' '-' 'BELGIAN' 'FIRST' 'DIVISION' 'RESULTS' '/' 'STANDINGS' '.'],"['O', 'O', 'B-Miscellaneous', 'O', 'O', 'O', 'O', 'O', 'O']",SOCCER - BELGIAN FIRST DIVISION RESULTS / STANDINGS .,"['SOCCER(O)', '-(O)', 'BELGIAN(B-Miscellaneous)', 'FIRST(O)', 'DIVISION(O)', 'RESULTS(O)', '/(O)', 'STANDINGS(O)', '.(O)']",SOCCER(O) -(O) BELGIAN(B-Miscellaneous) FIRST(O) DIVISION(O) RESULTS(O) /(O) STANDINGS(O) .(O),"Input: SOCCER - BELGIAN FIRST DIVISION RESULTS / STANDINGS .
Output: SOCCER(O) -(O) BELGIAN(B-Miscellaneous) FIRST(O) DIVISION(O) RESULTS(O) /(O) STANDINGS(O) .(O)"
12966,"['At' 'the' 'time' 'of' 'his' 'arrest' ',' 'ICAC' 'officers' 'seized'
 'HK$' '100,000' ',' 'it' 'added' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Organization', 'O', 'O', 'B-Miscellaneous', 'O', 'O', 'O', 'O', 'O']","At the time of his arrest , ICAC officers seized HK$ 100,000 , it added .","['At(O)', 'the(O)', 'time(O)', 'of(O)', 'his(O)', 'arrest(O)', ',(O)', 'ICAC(B-Organization)', 'officers(O)', 'seized(O)', 'HK$(B-Miscellaneous)', '100,000(O)', ',(O)', 'it(O)', 'added(O)', '.(O)']","At(O) the(O) time(O) of(O) his(O) arrest(O) ,(O) ICAC(B-Organization) officers(O) seized(O) HK$(B-Miscellaneous) 100,000(O) ,(O) it(O) added(O) .(O)","Input: At the time of his arrest , ICAC officers seized HK$ 100,000 , it added .
Output: At(O) the(O) time(O) of(O) his(O) arrest(O) ,(O) ICAC(B-Organization) officers(O) seized(O) HK$(B-Miscellaneous) 100,000(O) ,(O) it(O) added(O) .(O)"
13216,"['-' 'The' 'prime' 'minister' ""'s"" 'special' 'economic' 'assistant'
 'Shahid' 'Hasan' 'Khan' 'said' 'privatisation' 'of' 'thermal' 'power'
 'plants' ',' 'power' 'generation' 'from' 'private' 'plants' 'and'
 'management' 'contracts' 'of' 'Area' 'Electricity' 'Boards' 'would'
 'help' 'achieve' '6.5' 'percent' 'GDP' 'growth' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Person', 'I-Person', 'I-Person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Miscellaneous', 'I-Miscellaneous', 'I-Miscellaneous', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","- The prime minister 's special economic assistant Shahid Hasan Khan said privatisation of thermal power plants , power generation from private plants and management contracts of Area Electricity Boards would help achieve 6.5 percent GDP growth .","['-(O)', 'The(O)', 'prime(O)', 'minister(O)', ""'s(O)"", 'special(O)', 'economic(O)', 'assistant(O)', 'Shahid(B-Person)', 'Hasan(I-Person)', 'Khan(I-Person)', 'said(O)', 'privatisation(O)', 'of(O)', 'thermal(O)', 'power(O)', 'plants(O)', ',(O)', 'power(O)', 'generation(O)', 'from(O)', 'private(O)', 'plants(O)', 'and(O)', 'management(O)', 'contracts(O)', 'of(O)', 'Area(B-Miscellaneous)', 'Electricity(I-Miscellaneous)', 'Boards(I-Miscellaneous)', 'would(O)', 'help(O)', 'achieve(O)', '6.5(O)', 'percent(O)', 'GDP(O)', 'growth(O)', '.(O)']","-(O) The(O) prime(O) minister(O) 's(O) special(O) economic(O) assistant(O) Shahid(B-Person) Hasan(I-Person) Khan(I-Person) said(O) privatisation(O) of(O) thermal(O) power(O) plants(O) ,(O) power(O) generation(O) from(O) private(O) plants(O) and(O) management(O) contracts(O) of(O) Area(B-Miscellaneous) Electricity(I-Miscellaneous) Boards(I-Miscellaneous) would(O) help(O) achieve(O) 6.5(O) percent(O) GDP(O) growth(O) .(O)","Input: - The prime minister 's special economic assistant Shahid Hasan Khan said privatisation of thermal power plants , power generation from private plants and management contracts of Area Electricity Boards would help achieve 6.5 percent GDP growth .
Output: -(O) The(O) prime(O) minister(O) 's(O) special(O) economic(O) assistant(O) Shahid(B-Person) Hasan(I-Person) Khan(I-Person) said(O) privatisation(O) of(O) thermal(O) power(O) plants(O) ,(O) power(O) generation(O) from(O) private(O) plants(O) and(O) management(O) contracts(O) of(O) Area(B-Miscellaneous) Electricity(I-Miscellaneous) Boards(I-Miscellaneous) would(O) help(O) achieve(O) 6.5(O) percent(O) GDP(O) growth(O) .(O)"
552,['Shelbourne' '-' 'Mark' 'Rutherford' '(' '5th' ')'],"['B-Organization', 'O', 'B-Person', 'I-Person', 'O', 'O', 'O']",Shelbourne - Mark Rutherford ( 5th ),"['Shelbourne(B-Organization)', '-(O)', 'Mark(B-Person)', 'Rutherford(I-Person)', '((O)', '5th(O)', ')(O)']",Shelbourne(B-Organization) -(O) Mark(B-Person) Rutherford(I-Person) ((O) 5th(O) )(O),"Input: Shelbourne - Mark Rutherford ( 5th )
Output: Shelbourne(B-Organization) -(O) Mark(B-Person) Rutherford(I-Person) ((O) 5th(O) )(O)"
242,"['--' 'E.' 'Auchard' ',' 'Wall' 'Street' 'bureau' ',' '212-859-1736']","['O', 'B-Person', 'I-Person', 'O', 'B-Organization', 'I-Organization', 'I-Organization', 'O', 'O']","-- E. Auchard , Wall Street bureau , 212-859-1736","['--(O)', 'E.(B-Person)', 'Auchard(I-Person)', ',(O)', 'Wall(B-Organization)', 'Street(I-Organization)', 'bureau(I-Organization)', ',(O)', '212-859-1736(O)']","--(O) E.(B-Person) Auchard(I-Person) ,(O) Wall(B-Organization) Street(I-Organization) bureau(I-Organization) ,(O) 212-859-1736(O)","Input: -- E. Auchard , Wall Street bureau , 212-859-1736
Output: --(O) E.(B-Person) Auchard(I-Person) ,(O) Wall(B-Organization) Street(I-Organization) bureau(I-Organization) ,(O) 212-859-1736(O)"
2016,['He' 'ranks' '76th' 'after' 'being' '285th' 'four' 'weeks' 'ago' '.'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",He ranks 76th after being 285th four weeks ago .,"['He(O)', 'ranks(O)', '76th(O)', 'after(O)', 'being(O)', '285th(O)', 'four(O)', 'weeks(O)', 'ago(O)', '.(O)']",He(O) ranks(O) 76th(O) after(O) being(O) 285th(O) four(O) weeks(O) ago(O) .(O),"Input: He ranks 76th after being 285th four weeks ago .
Output: He(O) ranks(O) 76th(O) after(O) being(O) 285th(O) four(O) weeks(O) ago(O) .(O)"
13230,['Two' 'Indians' 'to' 'die' 'for' 'killing' '23' 'bus' 'passengers' '.'],"['O', 'B-Miscellaneous', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Two Indians to die for killing 23 bus passengers .,"['Two(O)', 'Indians(B-Miscellaneous)', 'to(O)', 'die(O)', 'for(O)', 'killing(O)', '23(O)', 'bus(O)', 'passengers(O)', '.(O)']",Two(O) Indians(B-Miscellaneous) to(O) die(O) for(O) killing(O) 23(O) bus(O) passengers(O) .(O),"Input: Two Indians to die for killing 23 bus passengers .
Output: Two(O) Indians(B-Miscellaneous) to(O) die(O) for(O) killing(O) 23(O) bus(O) passengers(O) .(O)"
7990,['PRESS' 'DIGEST' '-' 'Lebanon' '-' 'Aug' '26' '.'],"['O', 'O', 'O', 'B-Location', 'O', 'O', 'O', 'O']",PRESS DIGEST - Lebanon - Aug 26 .,"['PRESS(O)', 'DIGEST(O)', '-(O)', 'Lebanon(B-Location)', '-(O)', 'Aug(O)', '26(O)', '.(O)']",PRESS(O) DIGEST(O) -(O) Lebanon(B-Location) -(O) Aug(O) 26(O) .(O),"Input: PRESS DIGEST - Lebanon - Aug 26 .
Output: PRESS(O) DIGEST(O) -(O) Lebanon(B-Location) -(O) Aug(O) 26(O) .(O)"
12945,"['SAO' 'PAULO' ',' 'Brazil' '1996-08-28']","['B-Person', 'I-Person', 'O', 'B-Location', 'O']","SAO PAULO , Brazil 1996-08-28","['SAO(B-Person)', 'PAULO(I-Person)', ',(O)', 'Brazil(B-Location)', '1996-08-28(O)']","SAO(B-Person) PAULO(I-Person) ,(O) Brazil(B-Location) 1996-08-28(O)","Input: SAO PAULO , Brazil 1996-08-28
Output: SAO(B-Person) PAULO(I-Person) ,(O) Brazil(B-Location) 1996-08-28(O)"
9553,['Bangladesh' 'Speaker' 'says' 'he' 'received' 'death' 'threats' '.'],"['B-Location', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Bangladesh Speaker says he received death threats .,"['Bangladesh(B-Location)', 'Speaker(O)', 'says(O)', 'he(O)', 'received(O)', 'death(O)', 'threats(O)', '.(O)']",Bangladesh(B-Location) Speaker(O) says(O) he(O) received(O) death(O) threats(O) .(O),"Input: Bangladesh Speaker says he received death threats .
Output: Bangladesh(B-Location) Speaker(O) says(O) he(O) received(O) death(O) threats(O) .(O)"
1450,['Defiant' 'U.S.' 'neo-Nazi' 'jailed' 'by' 'German' 'court' '.'],"['O', 'B-Location', 'B-Miscellaneous', 'O', 'O', 'B-Miscellaneous', 'O', 'O']",Defiant U.S. neo-Nazi jailed by German court .,"['Defiant(O)', 'U.S.(B-Location)', 'neo-Nazi(B-Miscellaneous)', 'jailed(O)', 'by(O)', 'German(B-Miscellaneous)', 'court(O)', '.(O)']",Defiant(O) U.S.(B-Location) neo-Nazi(B-Miscellaneous) jailed(O) by(O) German(B-Miscellaneous) court(O) .(O),"Input: Defiant U.S. neo-Nazi jailed by German court .
Output: Defiant(O) U.S.(B-Location) neo-Nazi(B-Miscellaneous) jailed(O) by(O) German(B-Miscellaneous) court(O) .(O)"
1140,"['""' 'I' 'knew' 'I' 'had' 'to' 'serve' 'well' 'and' 'keep' 'the' 'points'
 'short' 'and' 'that' ""'s"" 'what' 'I' 'was' 'able' 'to' 'do' ',' '""'
 'said' 'Nestor' ',' 'who' 'ranks' '10th' 'in' 'doubles' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Person', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",""" I knew I had to serve well and keep the points short and that 's what I was able to do , "" said Nestor , who ranks 10th in doubles .","['""(O)', 'I(O)', 'knew(O)', 'I(O)', 'had(O)', 'to(O)', 'serve(O)', 'well(O)', 'and(O)', 'keep(O)', 'the(O)', 'points(O)', 'short(O)', 'and(O)', 'that(O)', ""'s(O)"", 'what(O)', 'I(O)', 'was(O)', 'able(O)', 'to(O)', 'do(O)', ',(O)', '""(O)', 'said(O)', 'Nestor(B-Person)', ',(O)', 'who(O)', 'ranks(O)', '10th(O)', 'in(O)', 'doubles(O)', '.(O)']","""(O) I(O) knew(O) I(O) had(O) to(O) serve(O) well(O) and(O) keep(O) the(O) points(O) short(O) and(O) that(O) 's(O) what(O) I(O) was(O) able(O) to(O) do(O) ,(O) ""(O) said(O) Nestor(B-Person) ,(O) who(O) ranks(O) 10th(O) in(O) doubles(O) .(O)","Input: "" I knew I had to serve well and keep the points short and that 's what I was able to do , "" said Nestor , who ranks 10th in doubles .
Output: ""(O) I(O) knew(O) I(O) had(O) to(O) serve(O) well(O) and(O) keep(O) the(O) points(O) short(O) and(O) that(O) 's(O) what(O) I(O) was(O) able(O) to(O) do(O) ,(O) ""(O) said(O) Nestor(B-Person) ,(O) who(O) ranks(O) 10th(O) in(O) doubles(O) .(O)"
2745,['ZAGREB' '1996-08-23'],"['B-Location', 'O']",ZAGREB 1996-08-23,"['ZAGREB(B-Location)', '1996-08-23(O)']",ZAGREB(B-Location) 1996-08-23(O),"Input: ZAGREB 1996-08-23
Output: ZAGREB(B-Location) 1996-08-23(O)"
4318,"['-' 'Editorial' 'lambasts' 'Jalal' 'Talabani' ',' 'leader' 'of' 'a'
 'Kurdish' 'rebel' 'faction' 'in' 'the' 'north' ',' 'for' 'liaising'
 'with' 'Iran' 'in' 'its' 'fight' 'against' 'rivals' '.']","['O', 'O', 'O', 'B-Person', 'I-Person', 'O', 'O', 'O', 'O', 'B-Miscellaneous', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Location', 'O', 'O', 'O', 'O', 'O', 'O']","- Editorial lambasts Jalal Talabani , leader of a Kurdish rebel faction in the north , for liaising with Iran in its fight against rivals .","['-(O)', 'Editorial(O)', 'lambasts(O)', 'Jalal(B-Person)', 'Talabani(I-Person)', ',(O)', 'leader(O)', 'of(O)', 'a(O)', 'Kurdish(B-Miscellaneous)', 'rebel(O)', 'faction(O)', 'in(O)', 'the(O)', 'north(O)', ',(O)', 'for(O)', 'liaising(O)', 'with(O)', 'Iran(B-Location)', 'in(O)', 'its(O)', 'fight(O)', 'against(O)', 'rivals(O)', '.(O)']","-(O) Editorial(O) lambasts(O) Jalal(B-Person) Talabani(I-Person) ,(O) leader(O) of(O) a(O) Kurdish(B-Miscellaneous) rebel(O) faction(O) in(O) the(O) north(O) ,(O) for(O) liaising(O) with(O) Iran(B-Location) in(O) its(O) fight(O) against(O) rivals(O) .(O)","Input: - Editorial lambasts Jalal Talabani , leader of a Kurdish rebel faction in the north , for liaising with Iran in its fight against rivals .
Output: -(O) Editorial(O) lambasts(O) Jalal(B-Person) Talabani(I-Person) ,(O) leader(O) of(O) a(O) Kurdish(B-Miscellaneous) rebel(O) faction(O) in(O) the(O) north(O) ,(O) for(O) liaising(O) with(O) Iran(B-Location) in(O) its(O) fight(O) against(O) rivals(O) .(O)"
11246,['Yeltsin' 'sent' 'him' 'there' 'to' 'compromise' 'him' '.'],"['B-Person', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Yeltsin sent him there to compromise him .,"['Yeltsin(B-Person)', 'sent(O)', 'him(O)', 'there(O)', 'to(O)', 'compromise(O)', 'him(O)', '.(O)']",Yeltsin(B-Person) sent(O) him(O) there(O) to(O) compromise(O) him(O) .(O),"Input: Yeltsin sent him there to compromise him .
Output: Yeltsin(B-Person) sent(O) him(O) there(O) to(O) compromise(O) him(O) .(O)"
1780,"['SYDNEY' '2,292.9' '+18.3' '2,326.00' '2,096.10']","['B-Location', 'O', 'O', 'O', 'O']","SYDNEY 2,292.9 +18.3 2,326.00 2,096.10","['SYDNEY(B-Location)', '2,292.9(O)', '+18.3(O)', '2,326.00(O)', '2,096.10(O)']","SYDNEY(B-Location) 2,292.9(O) +18.3(O) 2,326.00(O) 2,096.10(O)","Input: SYDNEY 2,292.9 +18.3 2,326.00 2,096.10
Output: SYDNEY(B-Location) 2,292.9(O) +18.3(O) 2,326.00(O) 2,096.10(O)"
7078,"['""' 'Edgar' 'is' 'a' 'tremendous' 'player' 'right' 'now' ',' '""' 'said'
 'Florida' 'manager' 'John' 'Boles' '.' '""']","['O', 'B-Person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Organization', 'O', 'B-Person', 'I-Person', 'O', 'O']",""" Edgar is a tremendous player right now , "" said Florida manager John Boles . ""","['""(O)', 'Edgar(B-Person)', 'is(O)', 'a(O)', 'tremendous(O)', 'player(O)', 'right(O)', 'now(O)', ',(O)', '""(O)', 'said(O)', 'Florida(B-Organization)', 'manager(O)', 'John(B-Person)', 'Boles(I-Person)', '.(O)', '""(O)']","""(O) Edgar(B-Person) is(O) a(O) tremendous(O) player(O) right(O) now(O) ,(O) ""(O) said(O) Florida(B-Organization) manager(O) John(B-Person) Boles(I-Person) .(O) ""(O)","Input: "" Edgar is a tremendous player right now , "" said Florida manager John Boles . ""
Output: ""(O) Edgar(B-Person) is(O) a(O) tremendous(O) player(O) right(O) now(O) ,(O) ""(O) said(O) Florida(B-Organization) manager(O) John(B-Person) Boles(I-Person) .(O) ""(O)"
12702,"['The' 'announcement' 'came' '24' 'hours' 'after' 'the' 'team' 'from'
 'the' 'French' 'Riviera' 'lost' 'at' 'home' 'to' 'Guingamp' '2-1' 'in'
 'a' 'league' 'match' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Location', 'I-Location', 'O', 'O', 'O', 'O', 'B-Organization', 'O', 'O', 'O', 'O', 'O', 'O']",The announcement came 24 hours after the team from the French Riviera lost at home to Guingamp 2-1 in a league match .,"['The(O)', 'announcement(O)', 'came(O)', '24(O)', 'hours(O)', 'after(O)', 'the(O)', 'team(O)', 'from(O)', 'the(O)', 'French(B-Location)', 'Riviera(I-Location)', 'lost(O)', 'at(O)', 'home(O)', 'to(O)', 'Guingamp(B-Organization)', '2-1(O)', 'in(O)', 'a(O)', 'league(O)', 'match(O)', '.(O)']",The(O) announcement(O) came(O) 24(O) hours(O) after(O) the(O) team(O) from(O) the(O) French(B-Location) Riviera(I-Location) lost(O) at(O) home(O) to(O) Guingamp(B-Organization) 2-1(O) in(O) a(O) league(O) match(O) .(O),"Input: The announcement came 24 hours after the team from the French Riviera lost at home to Guingamp 2-1 in a league match .
Output: The(O) announcement(O) came(O) 24(O) hours(O) after(O) the(O) team(O) from(O) the(O) French(B-Location) Riviera(I-Location) lost(O) at(O) home(O) to(O) Guingamp(B-Organization) 2-1(O) in(O) a(O) league(O) match(O) .(O)"
6112,"['To' 'get' 'those' 'results' ',' '27' 'percent' 'of' 'the' 'companies'
 'surveyed' 'plan' 'to' 'eliminate' 'base' 'pay' 'increases' 'in' 'favour'
 'of' 'cash' 'bonuses' 'and' 'incentives' ',' 'such' 'as' 'employee' 'and'
 'team' 'award' 'programmes' 'and' 'education' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","To get those results , 27 percent of the companies surveyed plan to eliminate base pay increases in favour of cash bonuses and incentives , such as employee and team award programmes and education .","['To(O)', 'get(O)', 'those(O)', 'results(O)', ',(O)', '27(O)', 'percent(O)', 'of(O)', 'the(O)', 'companies(O)', 'surveyed(O)', 'plan(O)', 'to(O)', 'eliminate(O)', 'base(O)', 'pay(O)', 'increases(O)', 'in(O)', 'favour(O)', 'of(O)', 'cash(O)', 'bonuses(O)', 'and(O)', 'incentives(O)', ',(O)', 'such(O)', 'as(O)', 'employee(O)', 'and(O)', 'team(O)', 'award(O)', 'programmes(O)', 'and(O)', 'education(O)', '.(O)']","To(O) get(O) those(O) results(O) ,(O) 27(O) percent(O) of(O) the(O) companies(O) surveyed(O) plan(O) to(O) eliminate(O) base(O) pay(O) increases(O) in(O) favour(O) of(O) cash(O) bonuses(O) and(O) incentives(O) ,(O) such(O) as(O) employee(O) and(O) team(O) award(O) programmes(O) and(O) education(O) .(O)","Input: To get those results , 27 percent of the companies surveyed plan to eliminate base pay increases in favour of cash bonuses and incentives , such as employee and team award programmes and education .
Output: To(O) get(O) those(O) results(O) ,(O) 27(O) percent(O) of(O) the(O) companies(O) surveyed(O) plan(O) to(O) eliminate(O) base(O) pay(O) increases(O) in(O) favour(O) of(O) cash(O) bonuses(O) and(O) incentives(O) ,(O) such(O) as(O) employee(O) and(O) team(O) award(O) programmes(O) and(O) education(O) .(O)"
12953,"['""' 'In' 'the' 'name' 'of' 'Jesus' ',' 'we' 'want' 'to' 'bring' 'your'
 'attention' 'to' 'what' 'is' 'going' 'on' 'in' 'the' 'Brazilian'
 'countryside' ',' '""' 'two' 'church' 'umbrella' 'groups' 'said' 'in' 'a'
 'Letter' 'to' 'the' 'Brazilian' 'People' '.']","['O', 'O', 'O', 'O', 'O', 'B-Person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Miscellaneous', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Miscellaneous', 'O', 'O']",""" In the name of Jesus , we want to bring your attention to what is going on in the Brazilian countryside , "" two church umbrella groups said in a Letter to the Brazilian People .","['""(O)', 'In(O)', 'the(O)', 'name(O)', 'of(O)', 'Jesus(B-Person)', ',(O)', 'we(O)', 'want(O)', 'to(O)', 'bring(O)', 'your(O)', 'attention(O)', 'to(O)', 'what(O)', 'is(O)', 'going(O)', 'on(O)', 'in(O)', 'the(O)', 'Brazilian(B-Miscellaneous)', 'countryside(O)', ',(O)', '""(O)', 'two(O)', 'church(O)', 'umbrella(O)', 'groups(O)', 'said(O)', 'in(O)', 'a(O)', 'Letter(O)', 'to(O)', 'the(O)', 'Brazilian(B-Miscellaneous)', 'People(O)', '.(O)']","""(O) In(O) the(O) name(O) of(O) Jesus(B-Person) ,(O) we(O) want(O) to(O) bring(O) your(O) attention(O) to(O) what(O) is(O) going(O) on(O) in(O) the(O) Brazilian(B-Miscellaneous) countryside(O) ,(O) ""(O) two(O) church(O) umbrella(O) groups(O) said(O) in(O) a(O) Letter(O) to(O) the(O) Brazilian(B-Miscellaneous) People(O) .(O)","Input: "" In the name of Jesus , we want to bring your attention to what is going on in the Brazilian countryside , "" two church umbrella groups said in a Letter to the Brazilian People .
Output: ""(O) In(O) the(O) name(O) of(O) Jesus(B-Person) ,(O) we(O) want(O) to(O) bring(O) your(O) attention(O) to(O) what(O) is(O) going(O) on(O) in(O) the(O) Brazilian(B-Miscellaneous) countryside(O) ,(O) ""(O) two(O) church(O) umbrella(O) groups(O) said(O) in(O) a(O) Letter(O) to(O) the(O) Brazilian(B-Miscellaneous) People(O) .(O)"
4996,['Wasim' 'Akram' 'st' 'Stewart' 'b' 'Croft' '40'],"['B-Person', 'I-Person', 'O', 'B-Person', 'O', 'B-Person', 'O']",Wasim Akram st Stewart b Croft 40,"['Wasim(B-Person)', 'Akram(I-Person)', 'st(O)', 'Stewart(B-Person)', 'b(O)', 'Croft(B-Person)', '40(O)']",Wasim(B-Person) Akram(I-Person) st(O) Stewart(B-Person) b(O) Croft(B-Person) 40(O),"Input: Wasim Akram st Stewart b Croft 40
Output: Wasim(B-Person) Akram(I-Person) st(O) Stewart(B-Person) b(O) Croft(B-Person) 40(O)"
9390,['French' 'shares' 'end' 'fractionally' 'weaker' '.'],"['B-Miscellaneous', 'O', 'O', 'O', 'O', 'O']",French shares end fractionally weaker .,"['French(B-Miscellaneous)', 'shares(O)', 'end(O)', 'fractionally(O)', 'weaker(O)', '.(O)']",French(B-Miscellaneous) shares(O) end(O) fractionally(O) weaker(O) .(O),"Input: French shares end fractionally weaker .
Output: French(B-Miscellaneous) shares(O) end(O) fractionally(O) weaker(O) .(O)"
