id,tokens,ner_tags,text,tokens_tags,ner_text,prompts
1247,"['He' 'said' 'the' 'women' 'reported' 'the' 'blackmail' 'letters' 'and'
 'police' 'caught' 'the' 'girl' 'on' 'Wednesday' 'as' 'she' 'tried' 'to'
 'pick' 'up' 'the' 'cash' 'at' 'the' 'Sierakowice' 'railway' 'station' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O']",He said the women reported the blackmail letters and police caught the girl on Wednesday as she tried to pick up the cash at the Sierakowice railway station .,"['He(O)', 'said(O)', 'the(O)', 'women(O)', 'reported(O)', 'the(O)', 'blackmail(O)', 'letters(O)', 'and(O)', 'police(O)', 'caught(O)', 'the(O)', 'girl(O)', 'on(O)', 'Wednesday(O)', 'as(O)', 'she(O)', 'tried(O)', 'to(O)', 'pick(O)', 'up(O)', 'the(O)', 'cash(O)', 'at(O)', 'the(O)', 'Sierakowice(B-LOC)', 'railway(O)', 'station(O)', '.(O)']",He(O) said(O) the(O) women(O) reported(O) the(O) blackmail(O) letters(O) and(O) police(O) caught(O) the(O) girl(O) on(O) Wednesday(O) as(O) she(O) tried(O) to(O) pick(O) up(O) the(O) cash(O) at(O) the(O) Sierakowice(B-LOC) railway(O) station(O) .(O),"Input: He said the women reported the blackmail letters and police caught the girl on Wednesday as she tried to pick up the cash at the Sierakowice railway station .
Output: He(O) said(O) the(O) women(O) reported(O) the(O) blackmail(O) letters(O) and(O) police(O) caught(O) the(O) girl(O) on(O) Wednesday(O) as(O) she(O) tried(O) to(O) pick(O) up(O) the(O) cash(O) at(O) the(O) Sierakowice(B-LOC) railway(O) station(O) .(O)"
2055,"['Open' 'badminton' 'tournament' 'on' 'Friday' '(' 'prefix' 'numbers'
 'denote']","['B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Open badminton tournament on Friday ( prefix numbers denote,"['Open(B-MISC)', 'badminton(O)', 'tournament(O)', 'on(O)', 'Friday(O)', '((O)', 'prefix(O)', 'numbers(O)', 'denote(O)']",Open(B-MISC) badminton(O) tournament(O) on(O) Friday(O) ((O) prefix(O) numbers(O) denote(O),"Input: Open badminton tournament on Friday ( prefix numbers denote
Output: Open(B-MISC) badminton(O) tournament(O) on(O) Friday(O) ((O) prefix(O) numbers(O) denote(O)"
5922,"['One' 'has' 'to' 'feel' 'a' 'bit' 'guilty' 'to' 'feel' 'the' 'need' 'for'
 'reconciling' 'yourself' 'to' 'a' 'historical' 'adversary' ',' '""' 'he'
 'said' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","One has to feel a bit guilty to feel the need for reconciling yourself to a historical adversary , "" he said .","['One(O)', 'has(O)', 'to(O)', 'feel(O)', 'a(O)', 'bit(O)', 'guilty(O)', 'to(O)', 'feel(O)', 'the(O)', 'need(O)', 'for(O)', 'reconciling(O)', 'yourself(O)', 'to(O)', 'a(O)', 'historical(O)', 'adversary(O)', ',(O)', '""(O)', 'he(O)', 'said(O)', '.(O)']","One(O) has(O) to(O) feel(O) a(O) bit(O) guilty(O) to(O) feel(O) the(O) need(O) for(O) reconciling(O) yourself(O) to(O) a(O) historical(O) adversary(O) ,(O) ""(O) he(O) said(O) .(O)","Input: One has to feel a bit guilty to feel the need for reconciling yourself to a historical adversary , "" he said .
Output: One(O) has(O) to(O) feel(O) a(O) bit(O) guilty(O) to(O) feel(O) the(O) need(O) for(O) reconciling(O) yourself(O) to(O) a(O) historical(O) adversary(O) ,(O) ""(O) he(O) said(O) .(O)"
12585,['Results' 'of' 'Major' 'League'],"['O', 'O', 'B-MISC', 'I-MISC']",Results of Major League,"['Results(O)', 'of(O)', 'Major(B-MISC)', 'League(I-MISC)']",Results(O) of(O) Major(B-MISC) League(I-MISC),"Input: Results of Major League
Output: Results(O) of(O) Major(B-MISC) League(I-MISC)"
408,"['In' 'a' 'telephone' 'call' 'to' 'a' 'local' 'newspaper' 'from' 'his'
 'holiday' 'home' 'in' 'Spain' ',' 'Dalglish' 'said' ':' '""' 'We' 'came'
 'to' 'the' 'same' 'opinion' ',' 'albeit' 'the' 'club' 'came' 'to' 'it'
 'a' 'little' 'bit' 'earlier' 'than' 'me' '.' '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","In a telephone call to a local newspaper from his holiday home in Spain , Dalglish said : "" We came to the same opinion , albeit the club came to it a little bit earlier than me . ""","['In(O)', 'a(O)', 'telephone(O)', 'call(O)', 'to(O)', 'a(O)', 'local(O)', 'newspaper(O)', 'from(O)', 'his(O)', 'holiday(O)', 'home(O)', 'in(O)', 'Spain(B-LOC)', ',(O)', 'Dalglish(B-PER)', 'said(O)', ':(O)', '""(O)', 'We(O)', 'came(O)', 'to(O)', 'the(O)', 'same(O)', 'opinion(O)', ',(O)', 'albeit(O)', 'the(O)', 'club(O)', 'came(O)', 'to(O)', 'it(O)', 'a(O)', 'little(O)', 'bit(O)', 'earlier(O)', 'than(O)', 'me(O)', '.(O)', '""(O)']","In(O) a(O) telephone(O) call(O) to(O) a(O) local(O) newspaper(O) from(O) his(O) holiday(O) home(O) in(O) Spain(B-LOC) ,(O) Dalglish(B-PER) said(O) :(O) ""(O) We(O) came(O) to(O) the(O) same(O) opinion(O) ,(O) albeit(O) the(O) club(O) came(O) to(O) it(O) a(O) little(O) bit(O) earlier(O) than(O) me(O) .(O) ""(O)","Input: In a telephone call to a local newspaper from his holiday home in Spain , Dalglish said : "" We came to the same opinion , albeit the club came to it a little bit earlier than me . ""
Output: In(O) a(O) telephone(O) call(O) to(O) a(O) local(O) newspaper(O) from(O) his(O) holiday(O) home(O) in(O) Spain(B-LOC) ,(O) Dalglish(B-PER) said(O) :(O) ""(O) We(O) came(O) to(O) the(O) same(O) opinion(O) ,(O) albeit(O) the(O) club(O) came(O) to(O) it(O) a(O) little(O) bit(O) earlier(O) than(O) me(O) .(O) ""(O)"
6356,['Tottenham' '3' '1' '2' '0' '3' '1' '5'],"['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tottenham 3 1 2 0 3 1 5,"['Tottenham(B-ORG)', '3(O)', '1(O)', '2(O)', '0(O)', '3(O)', '1(O)', '5(O)']",Tottenham(B-ORG) 3(O) 1(O) 2(O) 0(O) 3(O) 1(O) 5(O),"Input: Tottenham 3 1 2 0 3 1 5
Output: Tottenham(B-ORG) 3(O) 1(O) 2(O) 0(O) 3(O) 1(O) 5(O)"
11591,"['The' 'loan' 'is' 'at' 'LIBOR' 'plus' 'one' 'percent' ',' 'it' 'said' '.']","['O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","The loan is at LIBOR plus one percent , it said .","['The(O)', 'loan(O)', 'is(O)', 'at(O)', 'LIBOR(B-MISC)', 'plus(O)', 'one(O)', 'percent(O)', ',(O)', 'it(O)', 'said(O)', '.(O)']","The(O) loan(O) is(O) at(O) LIBOR(B-MISC) plus(O) one(O) percent(O) ,(O) it(O) said(O) .(O)","Input: The loan is at LIBOR plus one percent , it said .
Output: The(O) loan(O) is(O) at(O) LIBOR(B-MISC) plus(O) one(O) percent(O) ,(O) it(O) said(O) .(O)"
9490,"['The' 'State' '(' 'central' ')' 'Bank' 'of' 'Pakistan' 'auctioned'
 'three-' ',' 'five-' 'and' '10-year' 'federal' 'investment' 'bonds'
 'worth' '1.38' 'billion' 'rupees' 'on' 'Tuesday' '.']","['O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","The State ( central ) Bank of Pakistan auctioned three- , five- and 10-year federal investment bonds worth 1.38 billion rupees on Tuesday .","['The(O)', 'State(B-ORG)', '((I-ORG)', 'central(I-ORG)', ')(I-ORG)', 'Bank(I-ORG)', 'of(O)', 'Pakistan(B-LOC)', 'auctioned(O)', 'three-(O)', ',(O)', 'five-(O)', 'and(O)', '10-year(O)', 'federal(O)', 'investment(O)', 'bonds(O)', 'worth(O)', '1.38(O)', 'billion(O)', 'rupees(O)', 'on(O)', 'Tuesday(O)', '.(O)']","The(O) State(B-ORG) ((I-ORG) central(I-ORG) )(I-ORG) Bank(I-ORG) of(O) Pakistan(B-LOC) auctioned(O) three-(O) ,(O) five-(O) and(O) 10-year(O) federal(O) investment(O) bonds(O) worth(O) 1.38(O) billion(O) rupees(O) on(O) Tuesday(O) .(O)","Input: The State ( central ) Bank of Pakistan auctioned three- , five- and 10-year federal investment bonds worth 1.38 billion rupees on Tuesday .
Output: The(O) State(B-ORG) ((I-ORG) central(I-ORG) )(I-ORG) Bank(I-ORG) of(O) Pakistan(B-LOC) auctioned(O) three-(O) ,(O) five-(O) and(O) 10-year(O) federal(O) investment(O) bonds(O) worth(O) 1.38(O) billion(O) rupees(O) on(O) Tuesday(O) .(O)"
11355,"['Hostilities' 'between' 'the' 'two' 'warring' 'Iraqi' 'Kurdish'
 'factions' 'have' 'continued' 'in' 'the' 'last' 'few' 'days' 'despite'
 'a' 'U.S.-brokered' 'ceasefire' 'last' 'Friday' '.']","['O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O']",Hostilities between the two warring Iraqi Kurdish factions have continued in the last few days despite a U.S.-brokered ceasefire last Friday .,"['Hostilities(O)', 'between(O)', 'the(O)', 'two(O)', 'warring(O)', 'Iraqi(B-MISC)', 'Kurdish(I-MISC)', 'factions(O)', 'have(O)', 'continued(O)', 'in(O)', 'the(O)', 'last(O)', 'few(O)', 'days(O)', 'despite(O)', 'a(O)', 'U.S.-brokered(B-MISC)', 'ceasefire(O)', 'last(O)', 'Friday(O)', '.(O)']",Hostilities(O) between(O) the(O) two(O) warring(O) Iraqi(B-MISC) Kurdish(I-MISC) factions(O) have(O) continued(O) in(O) the(O) last(O) few(O) days(O) despite(O) a(O) U.S.-brokered(B-MISC) ceasefire(O) last(O) Friday(O) .(O),"Input: Hostilities between the two warring Iraqi Kurdish factions have continued in the last few days despite a U.S.-brokered ceasefire last Friday .
Output: Hostilities(O) between(O) the(O) two(O) warring(O) Iraqi(B-MISC) Kurdish(I-MISC) factions(O) have(O) continued(O) in(O) the(O) last(O) few(O) days(O) despite(O) a(O) U.S.-brokered(B-MISC) ceasefire(O) last(O) Friday(O) .(O)"
9859,"['June' 'mill' 'output' 'data' 'were' 'revised' 'slightly' 'downward' 'to'
 '210,622' 'tonnes' 'from' 'the' 'preliminary' '210,683' ',' 'while'
 'shipments' 'were' 'revised' 'marginally' 'upward' 'to' '213,989'
 'tonnes' 'from' '213,845' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","June mill output data were revised slightly downward to 210,622 tonnes from the preliminary 210,683 , while shipments were revised marginally upward to 213,989 tonnes from 213,845 .","['June(O)', 'mill(O)', 'output(O)', 'data(O)', 'were(O)', 'revised(O)', 'slightly(O)', 'downward(O)', 'to(O)', '210,622(O)', 'tonnes(O)', 'from(O)', 'the(O)', 'preliminary(O)', '210,683(O)', ',(O)', 'while(O)', 'shipments(O)', 'were(O)', 'revised(O)', 'marginally(O)', 'upward(O)', 'to(O)', '213,989(O)', 'tonnes(O)', 'from(O)', '213,845(O)', '.(O)']","June(O) mill(O) output(O) data(O) were(O) revised(O) slightly(O) downward(O) to(O) 210,622(O) tonnes(O) from(O) the(O) preliminary(O) 210,683(O) ,(O) while(O) shipments(O) were(O) revised(O) marginally(O) upward(O) to(O) 213,989(O) tonnes(O) from(O) 213,845(O) .(O)","Input: June mill output data were revised slightly downward to 210,622 tonnes from the preliminary 210,683 , while shipments were revised marginally upward to 213,989 tonnes from 213,845 .
Output: June(O) mill(O) output(O) data(O) were(O) revised(O) slightly(O) downward(O) to(O) 210,622(O) tonnes(O) from(O) the(O) preliminary(O) 210,683(O) ,(O) while(O) shipments(O) were(O) revised(O) marginally(O) upward(O) to(O) 213,989(O) tonnes(O) from(O) 213,845(O) .(O)"
8649,['SOCCER' '-' 'FRENCH' 'FIRST' 'DIVISION' 'SUMMARY' '.'],"['O', 'O', 'B-MISC', 'O', 'O', 'O', 'O']",SOCCER - FRENCH FIRST DIVISION SUMMARY .,"['SOCCER(O)', '-(O)', 'FRENCH(B-MISC)', 'FIRST(O)', 'DIVISION(O)', 'SUMMARY(O)', '.(O)']",SOCCER(O) -(O) FRENCH(B-MISC) FIRST(O) DIVISION(O) SUMMARY(O) .(O),"Input: SOCCER - FRENCH FIRST DIVISION SUMMARY .
Output: SOCCER(O) -(O) FRENCH(B-MISC) FIRST(O) DIVISION(O) SUMMARY(O) .(O)"
4698,['3.' 'Phylis' 'Smith' '(' 'Britain' ')' '52.53'],"['O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O']",3. Phylis Smith ( Britain ) 52.53,"['3.(O)', 'Phylis(B-PER)', 'Smith(I-PER)', '((O)', 'Britain(B-LOC)', ')(O)', '52.53(O)']",3.(O) Phylis(B-PER) Smith(I-PER) ((O) Britain(B-LOC) )(O) 52.53(O),"Input: 3. Phylis Smith ( Britain ) 52.53
Output: 3.(O) Phylis(B-PER) Smith(I-PER) ((O) Britain(B-LOC) )(O) 52.53(O)"
478,['Results' 'from' 'the' 'Canadian' 'Open'],"['O', 'O', 'O', 'B-MISC', 'I-MISC']",Results from the Canadian Open,"['Results(O)', 'from(O)', 'the(O)', 'Canadian(B-MISC)', 'Open(I-MISC)']",Results(O) from(O) the(O) Canadian(B-MISC) Open(I-MISC),"Input: Results from the Canadian Open
Output: Results(O) from(O) the(O) Canadian(B-MISC) Open(I-MISC)"
7428,['BOGOTA' '1996-08-26'],"['B-LOC', 'O']",BOGOTA 1996-08-26,"['BOGOTA(B-LOC)', '1996-08-26(O)']",BOGOTA(B-LOC) 1996-08-26(O),"Input: BOGOTA 1996-08-26
Output: BOGOTA(B-LOC) 1996-08-26(O)"
1332,"['Cheung' 'was' 'being' 'detained' 'pending' 'formal' 'charges' ','
 'police' 'said' '.']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Cheung was being detained pending formal charges , police said .","['Cheung(B-PER)', 'was(O)', 'being(O)', 'detained(O)', 'pending(O)', 'formal(O)', 'charges(O)', ',(O)', 'police(O)', 'said(O)', '.(O)']","Cheung(B-PER) was(O) being(O) detained(O) pending(O) formal(O) charges(O) ,(O) police(O) said(O) .(O)","Input: Cheung was being detained pending formal charges , police said .
Output: Cheung(B-PER) was(O) being(O) detained(O) pending(O) formal(O) charges(O) ,(O) police(O) said(O) .(O)"
6295,"['St' 'Helens' ""'s"" 'triumph' 'marked' 'the' 'end' 'of' 'Wigan' ""'s""
 'seven-year' 'reign' 'as' 'British' 'champions' '.']","['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O']",St Helens 's triumph marked the end of Wigan 's seven-year reign as British champions .,"['St(B-ORG)', 'Helens(I-ORG)', ""'s(O)"", 'triumph(O)', 'marked(O)', 'the(O)', 'end(O)', 'of(O)', 'Wigan(B-ORG)', ""'s(O)"", 'seven-year(O)', 'reign(O)', 'as(O)', 'British(B-MISC)', 'champions(O)', '.(O)']",St(B-ORG) Helens(I-ORG) 's(O) triumph(O) marked(O) the(O) end(O) of(O) Wigan(B-ORG) 's(O) seven-year(O) reign(O) as(O) British(B-MISC) champions(O) .(O),"Input: St Helens 's triumph marked the end of Wigan 's seven-year reign as British champions .
Output: St(B-ORG) Helens(I-ORG) 's(O) triumph(O) marked(O) the(O) end(O) of(O) Wigan(B-ORG) 's(O) seven-year(O) reign(O) as(O) British(B-MISC) champions(O) .(O)"
13548,"['""' 'Together' 'with' 'subsidiaries' 'OMLX' ',' 'the' 'London'
 'Securities' '&' 'Derivatives' 'Exchange' 'and' 'OM' 'Stockholm' ',' 'OM'
 'Gruppen' 'will' 'open' 'an' 'international' 'electronic' 'bourse' 'for'
 'forest' 'products' 'in' 'the' 'first' 'half' 'of' '1997' ',' '""' 'OM'
 'Gruppen' 'said' 'in' 'a' 'statement' '.']","['O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O']",""" Together with subsidiaries OMLX , the London Securities & Derivatives Exchange and OM Stockholm , OM Gruppen will open an international electronic bourse for forest products in the first half of 1997 , "" OM Gruppen said in a statement .","['""(O)', 'Together(O)', 'with(O)', 'subsidiaries(O)', 'OMLX(B-ORG)', ',(O)', 'the(O)', 'London(B-ORG)', 'Securities(I-ORG)', '&(I-ORG)', 'Derivatives(I-ORG)', 'Exchange(I-ORG)', 'and(O)', 'OM(B-ORG)', 'Stockholm(I-ORG)', ',(O)', 'OM(B-ORG)', 'Gruppen(I-ORG)', 'will(O)', 'open(O)', 'an(O)', 'international(O)', 'electronic(O)', 'bourse(O)', 'for(O)', 'forest(O)', 'products(O)', 'in(O)', 'the(O)', 'first(O)', 'half(O)', 'of(O)', '1997(O)', ',(O)', '""(O)', 'OM(B-ORG)', 'Gruppen(I-ORG)', 'said(O)', 'in(O)', 'a(O)', 'statement(O)', '.(O)']","""(O) Together(O) with(O) subsidiaries(O) OMLX(B-ORG) ,(O) the(O) London(B-ORG) Securities(I-ORG) &(I-ORG) Derivatives(I-ORG) Exchange(I-ORG) and(O) OM(B-ORG) Stockholm(I-ORG) ,(O) OM(B-ORG) Gruppen(I-ORG) will(O) open(O) an(O) international(O) electronic(O) bourse(O) for(O) forest(O) products(O) in(O) the(O) first(O) half(O) of(O) 1997(O) ,(O) ""(O) OM(B-ORG) Gruppen(I-ORG) said(O) in(O) a(O) statement(O) .(O)","Input: "" Together with subsidiaries OMLX , the London Securities & Derivatives Exchange and OM Stockholm , OM Gruppen will open an international electronic bourse for forest products in the first half of 1997 , "" OM Gruppen said in a statement .
Output: ""(O) Together(O) with(O) subsidiaries(O) OMLX(B-ORG) ,(O) the(O) London(B-ORG) Securities(I-ORG) &(I-ORG) Derivatives(I-ORG) Exchange(I-ORG) and(O) OM(B-ORG) Stockholm(I-ORG) ,(O) OM(B-ORG) Gruppen(I-ORG) will(O) open(O) an(O) international(O) electronic(O) bourse(O) for(O) forest(O) products(O) in(O) the(O) first(O) half(O) of(O) 1997(O) ,(O) ""(O) OM(B-ORG) Gruppen(I-ORG) said(O) in(O) a(O) statement(O) .(O)"
12427,"['Standings' 'after' 'games' 'played' 'on' 'Wednesday' '(' 'tabulate'
 'under' '-']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Standings after games played on Wednesday ( tabulate under -,"['Standings(O)', 'after(O)', 'games(O)', 'played(O)', 'on(O)', 'Wednesday(O)', '((O)', 'tabulate(O)', 'under(O)', '-(O)']",Standings(O) after(O) games(O) played(O) on(O) Wednesday(O) ((O) tabulate(O) under(O) -(O),"Input: Standings after games played on Wednesday ( tabulate under -
Output: Standings(O) after(O) games(O) played(O) on(O) Wednesday(O) ((O) tabulate(O) under(O) -(O)"
9468,"['The' 'Islamist' 'conference' ',' 'due' 'to' 'be' 'held' 'in' 'London'
 'on' 'September' '8' ',' 'has' 'caused' 'concern' 'in' 'countries' 'such'
 'as' 'Algeria' 'and' 'Egypt' ',' 'which' 'are' 'fighting' 'armed'
 'Islamic' 'militants' '.']","['O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O']","The Islamist conference , due to be held in London on September 8 , has caused concern in countries such as Algeria and Egypt , which are fighting armed Islamic militants .","['The(O)', 'Islamist(B-MISC)', 'conference(O)', ',(O)', 'due(O)', 'to(O)', 'be(O)', 'held(O)', 'in(O)', 'London(B-LOC)', 'on(O)', 'September(O)', '8(O)', ',(O)', 'has(O)', 'caused(O)', 'concern(O)', 'in(O)', 'countries(O)', 'such(O)', 'as(O)', 'Algeria(B-LOC)', 'and(O)', 'Egypt(B-LOC)', ',(O)', 'which(O)', 'are(O)', 'fighting(O)', 'armed(O)', 'Islamic(B-MISC)', 'militants(O)', '.(O)']","The(O) Islamist(B-MISC) conference(O) ,(O) due(O) to(O) be(O) held(O) in(O) London(B-LOC) on(O) September(O) 8(O) ,(O) has(O) caused(O) concern(O) in(O) countries(O) such(O) as(O) Algeria(B-LOC) and(O) Egypt(B-LOC) ,(O) which(O) are(O) fighting(O) armed(O) Islamic(B-MISC) militants(O) .(O)","Input: The Islamist conference , due to be held in London on September 8 , has caused concern in countries such as Algeria and Egypt , which are fighting armed Islamic militants .
Output: The(O) Islamist(B-MISC) conference(O) ,(O) due(O) to(O) be(O) held(O) in(O) London(B-LOC) on(O) September(O) 8(O) ,(O) has(O) caused(O) concern(O) in(O) countries(O) such(O) as(O) Algeria(B-LOC) and(O) Egypt(B-LOC) ,(O) which(O) are(O) fighting(O) armed(O) Islamic(B-MISC) militants(O) .(O)"
10719,['SV' 'Hamburg' '4' '2' '0' '2' '7' '7' '6'],"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",SV Hamburg 4 2 0 2 7 7 6,"['SV(B-ORG)', 'Hamburg(I-ORG)', '4(O)', '2(O)', '0(O)', '2(O)', '7(O)', '7(O)', '6(O)']",SV(B-ORG) Hamburg(I-ORG) 4(O) 2(O) 0(O) 2(O) 7(O) 7(O) 6(O),"Input: SV Hamburg 4 2 0 2 7 7 6
Output: SV(B-ORG) Hamburg(I-ORG) 4(O) 2(O) 0(O) 2(O) 7(O) 7(O) 6(O)"
8126,['JAKARTA' '1996-08-27'],"['B-LOC', 'O']",JAKARTA 1996-08-27,"['JAKARTA(B-LOC)', '1996-08-27(O)']",JAKARTA(B-LOC) 1996-08-27(O),"Input: JAKARTA 1996-08-27
Output: JAKARTA(B-LOC) 1996-08-27(O)"
7539,"['The' 'question' 'of' 'whether' 'Perry' 'should' 'resign' 'remained'
 'open' ',' 'the' 'Pennsylvania' 'Republican' 'said' '.']","['O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-MISC', 'O', 'O']","The question of whether Perry should resign remained open , the Pennsylvania Republican said .","['The(O)', 'question(O)', 'of(O)', 'whether(O)', 'Perry(B-PER)', 'should(O)', 'resign(O)', 'remained(O)', 'open(O)', ',(O)', 'the(O)', 'Pennsylvania(B-LOC)', 'Republican(B-MISC)', 'said(O)', '.(O)']","The(O) question(O) of(O) whether(O) Perry(B-PER) should(O) resign(O) remained(O) open(O) ,(O) the(O) Pennsylvania(B-LOC) Republican(B-MISC) said(O) .(O)","Input: The question of whether Perry should resign remained open , the Pennsylvania Republican said .
Output: The(O) question(O) of(O) whether(O) Perry(B-PER) should(O) resign(O) remained(O) open(O) ,(O) the(O) Pennsylvania(B-LOC) Republican(B-MISC) said(O) .(O)"
5286,['Gold' 'Coast' '21' '5' '1' '15' '351' '483' '11'],"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Gold Coast 21 5 1 15 351 483 11,"['Gold(B-ORG)', 'Coast(I-ORG)', '21(O)', '5(O)', '1(O)', '15(O)', '351(O)', '483(O)', '11(O)']",Gold(B-ORG) Coast(I-ORG) 21(O) 5(O) 1(O) 15(O) 351(O) 483(O) 11(O),"Input: Gold Coast 21 5 1 15 351 483 11
Output: Gold(B-ORG) Coast(I-ORG) 21(O) 5(O) 1(O) 15(O) 351(O) 483(O) 11(O)"
12242,['8.' 'Bart' 'Voskamp' '(' 'Netherlands' ')' 'TVM' '53'],"['O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'B-ORG', 'O']",8. Bart Voskamp ( Netherlands ) TVM 53,"['8.(O)', 'Bart(B-PER)', 'Voskamp(I-PER)', '((O)', 'Netherlands(B-LOC)', ')(O)', 'TVM(B-ORG)', '53(O)']",8.(O) Bart(B-PER) Voskamp(I-PER) ((O) Netherlands(B-LOC) )(O) TVM(B-ORG) 53(O),"Input: 8. Bart Voskamp ( Netherlands ) TVM 53
Output: 8.(O) Bart(B-PER) Voskamp(I-PER) ((O) Netherlands(B-LOC) )(O) TVM(B-ORG) 53(O)"
6333,"['Home' 'fans' 'frequently' 'booed' 'their' 'own' 'side' 'until' 'Sharpe'
 'turned' 'the' 'jeers' 'to' 'cheers' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O']",Home fans frequently booed their own side until Sharpe turned the jeers to cheers .,"['Home(O)', 'fans(O)', 'frequently(O)', 'booed(O)', 'their(O)', 'own(O)', 'side(O)', 'until(O)', 'Sharpe(B-PER)', 'turned(O)', 'the(O)', 'jeers(O)', 'to(O)', 'cheers(O)', '.(O)']",Home(O) fans(O) frequently(O) booed(O) their(O) own(O) side(O) until(O) Sharpe(B-PER) turned(O) the(O) jeers(O) to(O) cheers(O) .(O),"Input: Home fans frequently booed their own side until Sharpe turned the jeers to cheers .
Output: Home(O) fans(O) frequently(O) booed(O) their(O) own(O) side(O) until(O) Sharpe(B-PER) turned(O) the(O) jeers(O) to(O) cheers(O) .(O)"
10570,['ROME' '1996-08-28'],"['B-LOC', 'O']",ROME 1996-08-28,"['ROME(B-LOC)', '1996-08-28(O)']",ROME(B-LOC) 1996-08-28(O),"Input: ROME 1996-08-28
Output: ROME(B-LOC) 1996-08-28(O)"
